,CD_ESCOLA,MUN,NM_COMPLETO_ESCOLA,DS_ENDERECO,LATITUDE,LONGITUDE,NIVEL SOCIOECONOMICO DOS ALUNOS,CODESC,ANOS_FINAIS_var,ANOS_INICIAIS_var,ENSINO_MEDIO_var,CODIGO_CIE,ANOS_INICIAIS,ANOS_FINAIS,ENSINO_MEDIO
3131,39718,ITABERA,ALBERTO PEREIRA PROFESSOR,RUA CRUZEIRO,-23.857050209719702,-49.136348279762295,1.42,39718,31.34328358208956,,,39718,,4.4,3.3
3132,45500,AMERICANA,CLARICE COSTA CONTI PROFA,MARIA CAVALCANTE PROENCA ,-22.7023762802034,-47.2996092123032,6.13,45500,78.65612648221344,,224.59016393442624,45500,,4.52,3.96
3133,47004,AMERICANA,HYLDA PARDO DE OLIVEIRA PROFA,ARTHUR VAZ LIMA ,-22.7088262664034,-47.2749960539689,6.13,47004,,-11.28284389489953,,47004,5.74,,
3134,49448,ATIBAIA,EDINALDO APARECIDO SALLES ESTUDANTE,RUA DOUTOR EURICO DE SOUZA PEREIRA,-23.120692180852497,-46.5684033355406,5.45,49448,,,,49448,,5.29,
3135,909361,BRAGANCA PAULISTA,SILVIO DE CARVALHO PINTO JUNIOR DOUTOR,DOUTOR CYRO BERLINCK,-22.9143,-46.5497,5.29,909361,41.30434782608696,,41.94915254237289,909361,,3.9,3.35
3136,913005,CAMPINAS,ANTONIO CARLOS PACHECO E SILVA,RUA JOAO BUENO BLACK,-22.8969736686183,-47.156862791540604,6.35,913005,,34.89361702127658,,913005,6.34,,
3137,924544,CAMPINAS,RITA DE CASSIA DA SILVA PROFESSORA,PLACIDA PRETINI ,-22.8960000430163,-47.157196788221796,7.4399999999999995,924544,35.69131832797427,,28.20512820512821,924544,,4.22,3.0
3138,19823,CAMPO LIMPO PAULISTA,QUINZE DE OUTUBRO,JOAO INACIO VELASCO ,-23.2079,-46.7896,7.279999999999999,19823,,,69.38775510204081,19823,,,3.32
3139,19800,JUNDIAI,ELOY DE MIRANDA CHAVES DOUTOR,AREIAS ,-23.1819372674578,-46.8677294477462,7.02,19800,-10.416666666666664,,41.501976284585,19800,,3.44,3.58
3140,21763,CORDEIROPOLIS,JOSE LEVY CORONEL,RUA VISCONDE DO RIO BRANCO,-22.481589276904696,-47.45816898465571,6.2,21763,,,134.1346153846154,21763,,,4.87
3141,19835,JUNDIAI,ALBERTINA FORTAREL PROFESSORA,RUA DANTE BELLODI,-23.1871775674995,-46.9639741859139,8.81,19835,18.227848101265813,,57.97101449275364,19835,,4.67,3.27
3142,47296,LIMEIRA,ARY LEITE PEREIRA PROFESSOR,JOAQUIM AGUIAR BARROS,-22.5468035945131,-47.3995479441803,6.27,47296,1.1049723756906087,,-19.601328903654483,47296,,3.66,2.42
3143,21726,RIO CLARO,MICHEL ANTONIO ALEM PROFESSOR,AVENIDA TREZE,-22.4196450770039,-47.5721371217041,6.470000000000001,21726,5.3072625698324005,,1.6064257028112285,21726,,3.77,2.53
3144,20035,ARARAS,VICENTE FERREIRA DOS SANTOS PROFESSOR,RUA PADRE SANTO MARINO,-22.3521,-47.3988,8.379999999999999,20035,-9.00473933649289,,4.745762711864396,20035,,3.84,3.09
3145,907467,LEME,AUGUSTO DE SOUZA SARDINHA,RUA DOS MARIANOS,-22.106763439616604,-47.2908279067459,5.43,907467,55.5858310626703,,49.28909952606635,907467,,5.71,3.15
3146,18065,CAMPINAS,CASTORINA CAVALHEIRO DONA,RUA PREFEITO PASSOS,-22.893586472859504,-47.0616209506989,7.02,18065,,58.958333333333336,,18065,7.63,,
3147,40861,CAMPINAS,LEONOR ZUHLKE FALSON PROFESSORA,RUA JOAO RODRIGUES SERRA,-22.8849,-47.1109,5.22,40861,,76.16580310880829,,40861,6.8,,
3148,22160,ARARAQUARA,JOAO BATISTA DE OLIVEIRA,SEBASTIAO DE ALMEIDA MACHADO PROFESSOR,-21.7701,-48.1814,6.24,22160,16.614420062695935,,127.86885245901638,22160,,3.72,2.78
3149,462330,ARARAQUARA,JOAQUIM PINTO MACHADO JUNIOR PROFESSOR MACHADINHO,AVENIDA DR LAZARO LUIZ ZAMNHOF,-21.8194007873535,-48.1422004699707,5.54,462330,,,,462330,,,4.41
3150,22809,FRANCA,OTAVIO MARTINS DE SOUZA PROF,JOAO FERREIRA FONTELAS ,-20.524099349975604,-47.4093017578125,5.01,22809,55.10204081632652,,46.583850931677,22809,,2.28,2.36
3151,916110,FRANCA,MARIA PIA SILVA CASTRO PROFA,ANTONIO BRENTINI ,-20.4865349046458,-47.4068609465576,5.43,916110,6.885245901639343,,-4.545454545454549,916110,,3.26,2.1
3152,23711,JABOTICABAL,LUIZ LATORRACA PROFESSOR,AVENIDA CAPITAO ALBERTO MENDES JUNIOR,-21.2652339935303,-48.313304901123,5.46,23711,-11.194029850746277,,55.23255813953488,23711,,2.38,2.67
3153,20825,PIRACICABA,ELIAS DE MELLO AYRES PROFESSOR,RUA CORONEL. FERNANDO FEBELIANO DA COSTA,-22.714820861816396,-47.6461296081543,9.23,20825,42.942942942942935,,8.385093167701864,20825,,4.76,3.49
3154,21027,PIRACICABA,JOSE ROMAO PROFESSOR,MANOEL CONCEICAO ,-22.7110195159912,-47.656646728515604,8.03,21027,13.626373626373628,-3.738317757009333,,21027,5.15,5.17,
3155,920800,PIRACICABA,AVELINA PALMA LOSSO PROFESSORA,RUA MILTON TEIXEIRA DE SA,-22.680099487304698,-47.6308670043945,6.3,920800,42.67782426778243,,105.22388059701491,920800,,3.41,2.75
3156,70270,LEME,PREFEITO ORLANDO LEME FRANCO,RUA ERMELINDO NERI,-22.1842,-47.365,3.38,70270,56.50224215246637,,,70270,,3.49,
3157,48276,HORTOLANDIA,MARISTELA CAROLINA MELLIN,RUA VALDEVINO ISIDORO MARCIANO,-22.8638,-47.2025,5.3,48276,7.964601769911512,,48.71794871794873,48276,,2.44,1.74
3158,18326,CAMPINAS,CULTO A CIENCIA,CULTO A CIENCIA ,-22.9008359837129,-47.06880927085879,8.59,18326,,,53.58361774744026,18326,,,4.5
3159,11095,OSASCO,ANTONIO RAPOSO TAVARES,VINTE E UM DE DEZEMBRO ,-23.5275039672852,-46.7783012390137,7.45,11095,24.642857142857157,,11.52073732718894,11095,,3.49,2.42
3160,903073,GUARUJA,JACONIAS LEITE DA SILVA PASTOR,BERTIOGA ,-23.9397959041611,-46.1786592006683,4.65,903073,86.51685393258425,,95.3125,903073,,3.32,2.5
3161,901386,PRAIA GRANDE,ANTONIO NUNES LOPES DA SILVA PROFESSOR,AVENIDA DANTE BELLOMARIA,-24.0359598,-46.52490529999999,5.25,901386,-24.267782426778243,,78.78787878787877,901386,,1.81,2.36
3162,12348,SAO VICENTE,LEOPOLDO JOSE DE SANT ANNA PROFESSOR,RUA PROFESSOR JOSE GONCALVES PAIM,-23.9657,-46.3944,6.13,12348,38.425925925925924,,110.52631578947366,12348,,2.99,2.8
3163,12531,CRUZEIRO,JOSE RODRIGUES ALVES SOBRINHO DR,RUA DR CELESTINO,-22.5672148609938,-44.958794635582,5.12,12531,16.759776536312838,,75.45454545454542,12531,,2.09,1.93
3164,13018,PIQUETE,DARWIN FELIX PROF,RUA QUINTINO BOCAIUVA,-22.600580046257402,-45.188361706082105,4.3,13018,34.32203389830509,,71.50537634408602,13018,,3.17,3.19
3165,497812,SAO BENTO DO SAPUCAI,JARDIM DOS CISNES,AVENIDA JUSCELINO KUBITSCHECK,-22.6977980118434,-45.73557103124389,5.31,497812,,,,497812,,5.65,
3166,13754,SAO JOSE DOS CAMPOS,MARIA LUIZA DE GUIMARAES MEDEIROS PROFESSORA,RUA SAO LUIZ GONZAGA,-23.1628246599838,-45.899151720237796,5.77,13754,,,5.031446540880494,13754,,,1.67
3167,35397,SAO JOSE DOS CAMPOS,JUVENAL MACHADO DE ARAUJO PROFESSOR,VICENTE CELESTINO ,-23.1703260242204,-45.840514169311504,6.54,35397,-7.923497267759563,28.28282828282827,24.46351931330471,35397,6.35,3.37,2.9
3168,925718,RIBEIRAO PRETO,PORTAL DO ALTO,RUA ALFREDO CALIXTO,-21.139820098877,-47.8516960144043,6.98,925718,,15.992292870905569,,925718,6.02,,
3169,24818,IPUA,ANTONIO FRANCISCO D AVILA,AVENIDA PREFEITO ANTONIO CRISOSTOMO COIMBRA,-20.4414748943033,-48.007702853967295,4.57,24818,,,24.01746724890829,24818,,,2.84
3170,24831,FERNANDO PRESTES,FRANCISCO SALES DE ALMEIDA LEITE,RUA PIERINA RONDANIN BOER,-21.2612,-48.6836,6.2,24831,,,15.047021943573668,24831,,,3.67
3171,25252,AREALVA,SEBASTIAO INOC ASSUMPCAO PROF,RUA JACINTO RIBEIRO BARROS,-22.0298,-48.9074,5.68,25252,5.852417302798981,,16.083916083916083,25252,,4.16,3.32
3172,25318,BAURU,JOSE VIRANDA PROF,FORTUNATO RESTA QUADRA ,-22.337003437885603,-49.0986931190491,5.09,25318,73.65591397849461,42.531645569620245,,25318,5.63,3.23,
3173,918313,SAO JOSE DO RIO PRETO,BENTO ABELAIRA GOMES PROFESSOR,CLARA NUNES ,-20.7727,-49.4013,4.89,918313,20.58823529411763,,97.91666666666669,918313,,3.28,2.85
3174,28745,SAO JOSE DO RIO PRETO,CLEMENTE MARTON SEGURA PADRE,RUA SAO BENTO,-20.8646,-49.3112,4.95,28745,14.984709480122316,,14.830508474576277,28745,,3.76,2.71
3175,29713,ARACATUBA,LUIZ GAMA,RUBIAO JUNIOR ,-21.203989135982603,-50.441561973912,6.609999999999999,29713,27.22222222222222,,35.31468531468532,29713,,4.58,3.87
3176,32621,ANHUMAS,FRANCISCO WHITACKER CORONEL,RUA APARECIDA Z P LOPES,-22.2981,-51.385,4.7,32621,-7.3469387755102105,,-1.2396694214875952,32621,,2.27,2.39
3177,31987,SANTO EXPEDITO,ANIBAL VITOR FAVA,AVENIDA BARAO DO RIO BRANCO,-21.8537289,-51.3953932,4.9,31987,5.319148936170226,,24.26035502958581,31987,,2.97,2.1
3178,906815,TARUMA,VILA DO LAGO,AVENIDA DOS SABIAS,-22.7527,-50.5772,5.86,906815,35.15624999999999,,20.0892857142857,906815,,3.46,2.69
3179,34812,ITARIRI,CLAY PRESGRAVE DO AMARAL ENGENHEIRO,AVENIDA ENGENHEIRO CLAY PRESGRAVE DO AMARAL,-24.3029,-47.0687,3.1799999999999997,34812,13.636363636363628,79.11764705882352,62.14285714285715,34812,6.09,2.5,2.27
3180,915269,ITAQUAQUECETUBA,CONDOMINIO RESIDENCIAL VILLAGE,RUA HENRIQUE GIOVANINI XAVIER,-23.4302429286257,-46.3119962468079,4.57,915269,32.699619771863134,,48.83720930232558,915269,,3.49,2.56
3181,39512,DIADEMA,OLGA FONSECA PROFESSORA,RUA NATAL,-23.692705,-46.6274919,5.99,39512,,34.79212253829321,,39512,6.16,,
3182,7924,RIBEIRAO PIRES,MARIA PASTANA MENATO PROFESSORA,RUA PROFESSOR ANTONIO NUNES,-23.6912656137255,-46.390094635581896,5.72,7924,11.475409836065577,29.007633587786252,53.21637426900586,7924,6.76,3.4,2.62
3183,9714,CARAPICUIBA,RICARDINA CAMPELLO FONSECA RODRIGUES,LUIS FRANCA DE CARVALHO,-23.5550950463969,-46.83562944774629,5.47,9714,,23.112128146453085,,9714,5.38,,
3184,40587,CARAPICUIBA,LUIZ PEREIRA SOBRINHO PROFESSOR,DO JACARANDA,-23.5610700066912,-46.8472318055573,4.43,40587,55.93220338983049,,29.813664596273277,40587,4.36,2.76,2.09
3185,46528,CARAPICUIBA,CELESTINO CORREIA PINA PROFESSOR,RUA PILAR DO SUL,-23.5252,-46.8279,5.64,46528,43.62745098039216,,,46528,,2.93,
3186,914794,ITAPECERICA DA SERRA,EURICO DA SILVA BASTOS DOUTOR PROFESSOR,RUA CELSO MESQUITA LEITE,-23.7009375349984,-46.855009970569604,4.84,914794,,-16.833667334669336,,914794,4.15,,
3187,10157,JUQUITIBA,OREDO RODRIGUES DA CRUZ,AVENIDA 31 DE MARCO,-23.9298,-47.0718,4.56,10157,55.55555555555555,,25.730994152046783,10157,,3.92,2.15
3188,9878,BARUERI,ALAYDE DOMINGUES COUTO MACEDO PROFESSORA,AVENIDA BRIGADEIRO MANOEL RODRIGUES JORDAO,-23.5289,-46.8875,5.9,9878,,,43.749999999999986,9878,,,2.53
3189,11836,SANTOS,CANADA,MATO GROSSO ,-23.9649,-46.3253,8.94,11836,42.46575342465754,,145.8904109589041,11836,,4.16,3.59
3190,36936,PERUIBE,MAYA ALICE EKMAN,RUA TIRADENTES,-24.303815300000004,-47.002762,4.54,36936,32.70142180094787,,82.22222222222221,36936,,2.8,1.64
3191,916262,PINDAMONHANGABA,ELOYNA SALGADO RIBEIRO PROFESSORA,JOSE BENEDICTO ALVES DOS SANTOS ,-22.914421866733104,-45.42872670898439,5.42,916262,10.153846153846157,,,916262,,3.58,2.98
3192,45123,UBATUBA,IDALINA DO AMARAL GRACA,RUA DA CASCATA,-23.4286,-45.1166,3.7300000000000004,45123,91.71597633136096,,96.93877551020408,45123,,3.24,1.93
3193,362759,ITU,PRISCILA DE FATIMA PINTO PROFESSORA,JANIO DA SILVA QUADROS PRESIDENTE,-23.2974173454708,-47.304231969500705,4.26,362759,20.161290322580648,,66.10169491525423,362759,,2.98,2.94
3194,920940,ITU,ANTHENOR FRUET PROF,ESTADOS UNIDOS ,-23.385570706858697,-47.3371208271425,5.32,920940,50.264550264550266,,30.409356725146203,920940,,2.84,2.23
3195,908289,SALTO,MARIA TEREZA GUIMARAES DE ANGELO PROFA,PIRASSUNUNGA ,-23.2119352416192,-47.27741769573521,2.9400000000000004,908289,,43.61370716510905,,908289,4.61,,
3196,16007,SAO ROQUE,EPAMINONDAS DE OLIVEIRA PROFESSOR,RUA HENRIQUE PINHEIRO,-23.540463902116,-47.035131469986,5.57,16007,,,-1.492537313432837,16007,,,2.64
3197,36648,SOROCABA,BALTAZAR FERNANDES,OSWALDO CRUZ ,-23.4822,-47.4564,7.93,36648,,8.225806451612899,,36648,6.71,,
3198,914605,SOROCABA,WILSON RAMOS BRANDAO PROFESSOR,JOSE DE ANDRADE ,-23.499000000000002,-47.5067,4.47,914605,28.085106382978708,,156.89655172413794,914605,,3.01,2.98
3199,920236,SOROCABA,ANTONIO VIEIRA CAMPOS,AMERICO FIGUEIREDO DOUTOR,-23.5029,-47.516000000000005,6.67,920236,28.510638297872337,,38.255033557046985,920236,,3.02,2.06
3200,563043,ARACOIABA DA SERRA,BAIRRO JUNDIAQUARA,RUA DR CELSO CHARURI,-23.575,-47.6055,4.58,563043,,,,563043,,,3.05
3201,39809,VOTORANTIM,WILSON PRESTES MIRAMONTES PROFESSOR,LEVANTE SANTUCCI ,-23.572500228881804,-47.4572410583496,6.13,39809,40.33333333333333,,72.39583333333334,39809,,4.21,3.31
3202,907285,AMERICANA,ANNA MARIA LUCIA DE NARDO MORAES BARROS PROFA,JANUARIO FERRARO ,-22.7137056483847,-47.2937550393563,6.17,907285,63.671875000000014,,27.18446601941748,907285,,4.19,2.62
3203,39822,SANTA BARBARA D'OESTE,HELOIZA THEREZINHA MURBACH LACAVA PROFA,INGLATERRA ,-22.7272,-47.3729,5.08,39822,12.030075187969919,,5.69620253164556,39822,,2.98,1.67
3204,479111,NAZARE PAULISTA,HENRIQUE MIGUEL HACL PROFESSOR,RODOV D PEDRO I KM 41,-23.180999999999997,-46.3012,5.29,479111,,,,479111,,4.4,4.72
3205,915592,CAMPINAS,HUGO PENTEADO TEIXEIRA,RUA DOUTOR MAURICIO LOURENCAO SEBER,-22.9592247709014,-47.20040197790979,3.9800000000000004,915592,42.391304347826086,63.84976525821598,104.61538461538463,915592,3.49,2.62,1.33
3206,911112,VARZEA PAULISTA,LAVINIA RIBEIRO ARANHA PROFESSORA,BROMELIAS ,-23.2347,-46.8423,5.25,911112,73.79032258064515,,67.08074534161489,911112,,4.31,2.69
3207,17528,AMPARO,NOEDIR MAZZINI,JORGE JOSE ,-22.7014,-46.7746,7.37,17528,52.49343832020996,17.604355716878413,,17528,6.48,5.81,
3208,914137,PIRACICABA,AUGUSTO MELEGA,ESTRADA ANTONIO DIAS RODRIGUES,-22.8011207580566,-47.684268951415994,6.7,914137,3.154574132492116,,-19.2,914137,,3.27,2.02
3209,19902,ARARAS,CESAR LACERDA DE VERGUEIRO SENADOR,AVENIDA PADRE ATILIO,-22.366293473407197,-47.3884843141556,5.77,19902,,-12.402234636871503,,19902,7.84,,
3210,39858,HORTOLANDIA,LIOMAR FREITAS CAMARA PROFESSORA,RUA EDINA APARECIDA BAMPA FONSECA,-22.8535722950131,-47.21629095421449,5.77,39858,,,42.41071428571427,39858,,,3.19
3211,924982,SUMARE,IVANI APARECIDA QUEIROZ PEREZ PROFESSORA,RUA PRESIDENTE MARECHAL FLORIANO PEIXOTO,-22.8180434785936,-47.2540196868204,5.02,924982,,-7.258064516129038,,924982,4.6,,
3212,18247,CAMPINAS,FRANCISCO GLICERIO,AVENIDA DOUTOR MORAES SALES,-22.9062,-47.0547,7.26,18247,5.142857142857148,,,18247,,3.68,2.96
3213,15544,ITAPEVA,ZULMIRA DE OLIVEIRA PROFESSORA,RUA CAPAO BONITO,-23.975562313516196,-48.877985286508206,5.05,15544,47.48427672955975,,83.7696335078534,15544,,4.69,3.51
3214,16287,SOROCABA,MONTEIRO LOBATO,ANTONIO APARECIDO FERRAZ ,-23.5370806479145,-47.49499462766111,4.4,16287,40.55118110236219,,36.71497584541064,16287,,3.57,2.83
3215,16412,SOROCABA,LUIZ NOGUEIRA MARTINS SENADOR,RUA DOUTOR FERNANDO COSTA,-23.4917,-47.4671,5.64,16412,84.40366972477061,,32.48945147679325,16412,,4.02,3.14
3216,900436,VOTORANTIM,PEDRO AUGUSTO RANGEL FILHO PROFESSOR,PEDRO AUGUSTO RANGEL ,-23.5382,-47.4175,5.38,900436,64.04958677685951,,80.92105263157895,900436,,3.97,2.75
3217,49797,PIRAJU,MONICA BERNABE GARROTE,PRACA MARIA HUNGRIA BUCHLER,-23.190406920497498,-49.3991831730164,4.86,49797,6.206896551724143,,-8.58369098712447,49797,,3.08,2.13
3218,15301,ITARARE,EPAMINONDAS FERREIRA LOBO DOUTOR,RUA MAJOR SALVADOR RUFINO,-24.109095103523696,-49.33395172023771,4.04,15301,79.92277992277994,,32.02614379084967,15301,,4.66,2.02
3219,17073,SANTA BARBARA D'OESTE,LUIZ ALVES CEL,ANCHIETA PADRE,-22.7492,-47.4245,6.37,17073,,,,17073,,3.55,2.84
3220,127784,CAMPINAS,ELCIO ANTONIO SELMI PROFESSOR,HELENIRA R. DE SOUZA NAZARETH ,-22.948721975928002,-47.15880241163939,6.48,127784,,0.9823182711198394,,127784,5.14,,2.3
3221,1351,SAO PAULO,ADEMAR HIROSHI SUDA PROF,AGAFITA ,-23.470636367797898,-46.595298767089794,6.0600000000000005,1351,,43.448275862068975,,1351,8.32,,
3222,1119,SAO PAULO,EURIPEDES DE CASTRO,EDGAR RUZZANT ,-23.4805,-46.5755,5.31,1119,,73.19034852546918,,1119,6.46,,
3223,1200,SAO PAULO,LAEL DE MOURA PRADO PROF,AV PROFESSOR CASTRO JUNIOR,-23.4976,-46.5743,7.02,1200,,9.576427255985276,,1200,5.95,,
3224,851,SAO PAULO,JULIO MAIA,SOBRAL JUNIOR ,-23.505368532863397,-46.589814698614504,5.62,851,,48.241206030150764,,851,5.9,,
3225,916493,SAO PAULO,JULIO DE CARVALHO BARATA,RUA ELY REY,-23.511415481567397,-46.473148345947294,5.39,916493,58.43373493975904,,43.617021276595764,916493,,2.63,1.35
3226,46309,SAO PAULO,TERCIO MORAES PEREIRA REV,PEDRO SOARES DE ANDRADE ,-23.5017968929873,-46.4354110416641,4.94,46309,,,,46309,,,4.34
3227,267983,SAO PAULO,RECANTO VERDE SOL,PEDRO RAMAZZANI ,-23.613526069730803,-46.42089105872189,3.91,267983,26.829268292682933,5.248618784530385,54.76190476190476,267983,3.81,3.12,1.95
3228,3657,SAO PAULO,EMILIANO AUGUSTO CAVALCANTI DE ALBUQUERQUE E MELO,AVENIDA DIOGENES RIBEIRO DE LIMA,-23.5424,-46.7166,7.79,3657,,,64.0449438202247,3657,,,2.92
3229,3591,SAO PAULO,EDMUNDO DE CARVALHO DOUTOR,RUA TIBERIO,-23.5247,-46.6885,6.609999999999999,3591,,42.05378973105134,,3591,5.81,,
3230,4259,SAO PAULO,ADOLFO TRIPOLI PROFESSOR,RUA LOURENCO DE AZEVEDO,-23.5967,-46.7298,5.06,4259,,-3.4615384615384728,,4259,5.02,,
3231,1685,SAO PAULO,MARIO CASASSANTA PROFESSOR,RUA PARAMU,-23.5943,-46.5659785423279,7.92,1685,67.95580110497237,,65.62499999999999,1685,,3.04,2.65
3232,5095,SAO PAULO,HUGO LACORTE VITALE DEPUTADO,CANTANHEDE ,-23.6438772,-46.7861307,5.33,5095,14.285714285714276,,41.08527131782946,5095,,2.56,1.82
3233,38234,SAO PAULO,VICENTE RAO PROFESSOR,RUA PASTOR RUBENS LOPES,-23.6756776,-46.6512085,4.88,38234,36.36363636363637,,-23.07692307692307,38234,,2.25,0.9
3234,910326,SAO PAULO,JOSE BAPTISTA RIOS CASTELLOES PROFESSOR,ITATA ,-23.6700023,-46.657941799999996,5.08,910326,,68.0232558139535,,910326,5.78,,
3235,5344,SAO PAULO,HILTON REIS SANTOS PROF,MARCILAC ENGENHEIRO,-23.8779260537828,-46.7404722710937,4.26,5344,60.97560975609756,40.922190201729094,60.62176165803109,5344,4.89,3.96,3.1
3236,5848,GUARULHOS,ALBERTO MENDES JR CAPITAO PM,PRACA NOSSA SENHORA APARECIDA,-23.4662,-46.5588,4.89,5848,,42.08860759493671,,5848,4.49,,
3237,6048,GUARULHOS,ARY GOMES CORONEL,RUA ALEGRE,-23.4756983738636,-46.5551976962952,5.7,6048,32.631578947368425,,18.248175182481752,6048,,2.52,1.62
3238,6348,GUARULHOS,VALENTIN GONZALEZ ALONSO PADRE,RUA MISSAO VELHA,-23.455728399999998,-46.457822799999995,4.85,6348,56.73076923076922,,64.44444444444444,6348,,3.26,2.96
3239,7500,DIADEMA,FABIO EDUARDO RAMOS ESQUIVEL,RUA ORENSE,-23.6798992156982,-46.621700286865206,6.71,7500,53.39366515837105,,50.74626865671641,7500,,3.39,2.02
3240,923163,DIADEMA,ANECONDES ALVES FERREIRA,AVENIDA ELDORADO,-23.7092,-46.6048,5.0,923163,46.63677130044843,,75.57251908396945,923163,,3.27,2.3
3241,7687,MAUA,ODILA BENTO MIRARCHI PROFESSORA,CARLOS TAMAGNINI ,-23.6819314718308,-46.45554546011889,7.16,7687,20.83333333333332,23.739495798319325,,7687,5.89,4.35,
3242,7870,RIBEIRAO PIRES,CASEMIRO DA ROCHA SENADOR,RODOVIA INDIO TIBIRICA,-23.6763876503478,-46.3508733543702,5.56,7870,44.32234432234432,,21.910112359550556,7870,,3.94,2.17
3243,8187,SANTO ANDRE,JOSE CARLOS ANTUNES PROFESSOR,AVENIDA DOM PEDRO I,-23.6941465,-46.505818700000006,6.32,8187,42.152466367713004,,23.428571428571438,8187,,3.17,2.16
3244,8540,SANTO ANDRE,AMARAL WAGNER,ALIADOS ,-23.6416912078857,-46.5287094116211,8.879999999999999,8540,,,-7.523510971786827,8540,,,2.95
3245,8874,SAO BERNARDO DO CAMPO,ROBERT KENNEDY SENADOR,NILO PECANHA ,-23.7215,-46.5682,7.95,8874,32.238805970149244,,118.90547263681597,8874,,4.43,4.4
3246,9659,CARAPICUIBA,BENEDITO DE LIMA TUCUNDUVA DOUTOR,EDUARDO,-23.5307998657227,-46.8398017883301,5.34,9659,11.764705882352953,,43.57142857142857,9659,,2.47,2.01
3247,919068,CARAPICUIBA,ANTONIO DE OLIVEIRA GODINHO PADRE,WILSON VIEIRA DA SILVA,-23.5615,-46.8266,5.82,919068,3.1055900621117902,74.49664429530202,90.47619047619047,919068,5.2,3.32,2.4
3248,9957,ITAPECERICA DA SERRA,PORCINO RODRIGUES PROF,R MARIA APARECIDA PEIXOTO MARINHO BARBOSA,-23.7160919494396,-46.840618017196704,6.32,9957,45.83333333333333,,61.03896103896105,9957,,3.85,3.72
3249,9891,BARUERI,JOSE WILSON PADINHA PROFESSOR,DIOGENES RIBEIRO DE LIMA ,-23.5118,-46.8937,5.61,9891,,,113.51351351351352,9891,,,2.37
3250,10844,OSASCO,MARIA AUGUSTA SIQUEIRA PROFESSORA,ANTONIO FESTA ,-23.5176944732666,-46.7575874328613,4.81,10844,,,28.476821192052977,10844,,,1.94
3251,11629,CUBATAO,JULIO CONCEICAO,ANA NERI ,-23.8845,-46.426,4.64,11629,,,,11629,,4.53,
3252,11782,SANTOS,SUETONIO BITTENCOURT JUNIOR PROFESSOR,PRACA VISCONDE DE OURO PRETO,-23.971719831395003,-46.3014024496078,7.73,11782,58.564814814814795,,,11782,,6.85,
3253,12233,PRAIA GRANDE,MARIA PACHECO NOBRE PROFESSORA,GUANABARA ,-24.003032340742102,-46.412146484964,7.8,12233,14.550264550264558,,8.695652173913052,12233,,4.33,3.0
3254,13201,PINDAMONHANGABA,PEDRO SILVA PROFESSOR,JOSE BENEDITO QUIRINO ,-22.962522859781604,-45.41434700160521,3.38,13201,-5.418719211822654,,62.135922330097074,13201,,1.92,1.67
3255,191255,MOGI DAS CRUZES,ALCIDES CELESTINO FILHO VEREADOR,BENEDITO DE OLIVEIRA ,-23.5071,-46.1423,4.16,191255,,,,191255,,2.58,
3256,906300,SUZANO,EUCLIDES IGESCA,RUA SANTA CLOTILDE,-23.633490622013003,-46.330086968756106,3.7199999999999998,906300,57.49999999999999,45.05494505494506,56.70103092783506,906300,3.96,2.52,1.52
3257,910193,POA,VERA LUCIA TORRES RODRIGUES AFFONSO PROFESSORA,RUA DOUTOR PRUDENTE DE MORAES,-23.524458931145002,-46.3496934138353,5.26,910193,17.00404858299595,,65.51724137931035,910193,,2.89,2.88
3258,913418,POA,PAULO EDUARDO OLINTHO REHDER JORNALISTA,RUA SAO FRANCISCO,-23.5312,-46.3438,6.71,913418,11.307420494699642,,87.5,913418,,3.15,2.85
3259,923229,MAUA,JARDIM ORATORIO,RECIFE ,-23.6562,-46.4634,3.9000000000000004,923229,28.723404255319153,,78.21782178217822,923229,,2.42,1.8
3260,35701,GUARULHOS,ANTONIO GROTKOWSKY PASTOR E VEREADOR,RUA BELEM,-23.4141,-46.4516,4.89,35701,52.27272727272728,,87.4015748031496,35701,,2.68,2.38
3261,912335,ITAQUAQUECETUBA,FILOMENA HENARES MILANO,JOSE CARLOS FERREIRA ,-23.4408,-46.3482,3.6500000000000004,912335,18.41269841269842,,-30.41237113402061,912335,,3.73,1.35
3262,7389,DIADEMA,JOAO RAMALHO,ALAMEDA DA SAUDADE,-23.6931,-46.6239,5.6,7389,62.78195488721804,,50.29585798816568,7389,,4.33,2.54
3263,901982,DIADEMA,JOSE MAURO DE VASCONCELOS,TANQUE ,-23.6985,-46.6228,4.35,901982,,40.77922077922078,,901982,5.42,,
3264,7900,RIBEIRAO PIRES,NAYME CARDIM PROFESSORA,MANOEL SIMOES ,-23.7153347,-46.3970434,5.88,7900,,13.714285714285715,,7900,7.96,,
3265,8059,SANTO ANDRE,CELSO GAMA DOUTOR,PRACA ASSUNCAO,-23.6727,-46.5269,8.31,8059,11.501597444089468,,37.458193979933114,8059,,3.49,4.11
3266,8266,SANTO ANDRE,AMERICO BRASILIENSE DOUTOR,QUARTO CENTENARIO ,-23.6556282043457,-46.5308036804199,8.370000000000001,8266,10.714285714285717,,20.75471698113207,8266,,3.41,2.56
3267,8655,SANTO ANDRE,OSCAVO DE PAULA E SILVA PROFESSOR,PACAEMBU ,-23.645051000000002,-46.525143,8.35,8655,3.6269430051813503,,-1.5151515151515165,8655,,4.0,2.6
