CodigoCIE,CodigoINEP,CodigoDiretoria,NomeDiretoria,NomeEscola,NomeMunicipio,NivelEnsino,Ano2011,Ano2012,Ano2013,Ano2014,Ano2015,Ano2016,Ano2017
6130,35006130,10403,GUARULHOS NORTE,JOSE SYLVIO CIMINO PROFESSOR                                ,GUARULHOS,AI,4.27,3.61,3.15,3.69,4.21,4.65,4.73
2859,35002859,10210,LESTE 2,MARIO KOZEL FILHO                                           ,SAO PAULO,AI,3.26,3.27,3.2,3.2,4.09,3.86,4.01
7511,35007511,10601,DIADEMA,ARLINDO BETIO                                               ,DIADEMA,AI,4.46,4.24,5.85,6.51,6.63,7.94,6.9
4753,35004753,10317,SUL 1,NELSON FERNANDES DEPUTADO                                   ,SAO PAULO,AI,4.92,5.05,5.1,5.63,6.29,5.56,5.36
7663,35007663,10602,MAUA,JORGE MARCOS DE OLIVEIRA DOM                                ,MAUA,AI,4.2,3.88,4.02,4.71,5.84,5.81,5.02
5939,35005939,10403,GUARULHOS NORTE,PLINIO PAULO BRAGA PROFESSOR                                ,GUARULHOS,AI,,3.75,,,4.47,,
3448,35003448,10102,CENTRO,PEDRO II                                                    ,SAO PAULO,AI,4.5,4.49,4.65,4.15,5.67,4.69,4.5
3189,35003189,10208,LESTE 4,ALFREDO MACHADO PEDROSA PROF                                ,SAO PAULO,AI,3.55,3.52,3.29,4.11,6.4,6,5.05
4900,35004900,10317,SUL 1,JOANNA ABRAHAO PROFESSORA                                   ,SAO PAULO,AI,2.83,3.04,2.68,2.99,3.25,3.99,4.01
2665,35002665,10207,LESTE 1,SOUZA QUEIROZ BARAO DE                                      ,SAO PAULO,AI,4.89,2.3,2.91,3.02,4.39,4.13,5.53
3876,35003876,10312,CENTRO OESTE,BRASILIO MACHADO                                            ,SAO PAULO,AI,5.15,4.99,6.1,5.85,5.86,7.86,7.71
5654,35005654,10401,CAIEIRAS,ADAMASTOR BAPTISTA PROF                                     ,FRANCO DA ROCHA,AI,2.24,2.77,3.14,2.61,3.94,5.36,4.7
6804,35006804,10501,MOGI DAS CRUZES,ARLINDO AQUINO DE OLIVEIRA DOUTOR                           ,MOGI DAS CRUZES,AI,4.44,3.71,4.26,,,,
4078,35004078,10312,CENTRO OESTE,CESAR MARTINEZ                                              ,SAO PAULO,AI,5.85,5.63,4.74,5.78,7.05,6.62,6.72
16275,35016275,20308,SOROCABA,JOAO SOARES MONSENHOR                                       ,SOROCABA,AI,4.12,3.36,4.77,3.18,,,
4856,35004856,10316,CENTRO SUL,PEDRO VOSS PROFESSOR                                        ,SAO PAULO,AI,5.16,5,4.98,6.44,6.35,6.35,5.63
7614,35007614,10602,MAUA,EMIKO FUJIMOTO PROFESSORA                                   ,MAUA,AI,4.49,3.8,4.06,3.44,4.82,4.9,4.72
3219,35003219,10207,LESTE 1,MARIA DA CONCEICAO OLIVEIRA COSTA PROFESSORA                ,SAO PAULO,AI,4.63,4.55,,5.53,5.44,5.31,5.5
3335,35003335,10208,LESTE 4,WALTER BELIAN                                               ,SAO PAULO,AI,4.86,4.92,4.93,5.88,6.22,6.03,5.38
3591,35003591,10312,CENTRO OESTE,EDMUNDO DE CARVALHO DOUTOR                                  ,SAO PAULO,AI,4.09,3.73,4.75,5.28,4.43,5.89,5.75
2860,35002860,10210,LESTE 2,ESTELA BORGES MORATO                                        ,SAO PAULO,AI,3.07,3.85,3.46,4.76,4.25,4.86,4.97
6889,35006889,10501,MOGI DAS CRUZES,AMERICO SUGAI                                               ,MOGI DAS CRUZES,AI,4.2,4.82,3.77,5.3,,,
3074,35003074,10207,LESTE 1,GERALDO DOMINGOS CORTEZ PROFESSOR                           ,SAO PAULO,AI,3.95,3.5,3.6,3.89,4.69,4.63,5.02
1348,35001348,10104,NORTE 2,JOSE DO AMARAL MELLO PROF                                   ,SAO PAULO,AI,3.34,3.49,2.94,3.35,3.2,3.33,4.01
1739,35001739,10316,CENTRO SUL,ANDRE DREYFUS PROFESSOR                                     ,SAO PAULO,AI,5.96,5.5,5.93,5.96,6.41,6.21,5.7
4881,35004881,10317,SUL 1,EDMEA ATTAB PROFESSORA                                      ,SAO PAULO,AI,2.94,3.49,5.12,4.51,3.35,4.79,4.29
3414,35003414,10102,CENTRO,ANTONIO PRADO CONSELHEIRO                                   ,SAO PAULO,AI,3.48,3.87,3.8,4.56,4.6,5.64,5.13
6993,35006993,10502,SUZANO,ROBERTO BIANCHI                                             ,SUZANO,AI,2.84,2.6,2.88,2.8,4.02,3.52,4.02
4273,35004273,10316,CENTRO SUL,DEMOSTHENES MARQUES PROFESSOR                               ,SAO PAULO,AI,4.84,4.8,6.82,6.6,6.48,6.5,7.05
6087,35006087,10403,GUARULHOS NORTE,GENOEFA D AQUINO PACITTI PROFESSORA                         ,GUARULHOS,AI,3.31,3.47,1.92,,3.96,4.51,
4259,35004259,10312,CENTRO OESTE,ADOLFO TRIPOLI PROFESSOR                                    ,SAO PAULO,AI,5.2,4.25,4.31,5.43,4.17,4.72,5.2
6324,35006324,10403,GUARULHOS NORTE,SANDI MIYAKE CAPITAO AVIADOR                                ,GUARULHOS,AI,4.9,4.98,4.68,4.88,5.34,6.22,5.56
13183,35013183,20204,PINDAMONHANGABA,JOAO PEDRO CARDOSO DR                                       ,PINDAMONHANGABA,AI,,6.25,4.7,4.35,,,
3281,35003281,10210,LESTE 2,BALBINA NETTO VELLOSO PROFA                                 ,SAO PAULO,AI,3.55,3.64,2.97,3.77,3.75,4.2,4.12
6658,35006658,10501,MOGI DAS CRUZES,LEONOR DE OLIVEIRA MELLO                                    ,MOGI DAS CRUZES,AI,3.71,4.62,3.98,3.48,,,
2343,35002343,10208,LESTE 4,MARIA LOURDES N ALBERGARIA PROFA                            ,SAO PAULO,AI,4.35,4.05,4.51,4.4,6.17,5.62,4.88
18600,35018600,20404,CAMPINAS OESTE,CELESTINO DE CAMPOS PROFESSOR                               ,CAMPINAS,AI,3.49,3.96,4.15,4.99,4.94,5.17,5.38
7754,35007754,10602,MAUA,JOSE ROMEU DA SILVA                                         ,MAUA,AI,4.91,5.23,5.34,5.53,6.14,6.53,5.78
4662,35004662,10312,CENTRO OESTE,HELENA LEMMI PROFESSORA                                     ,SAO PAULO,AI,5.77,5.62,5.41,5.71,5.91,6.08,6.37
2100,35002100,10205,LESTE 5,ERASMO BRAGA                                                ,SAO PAULO,AI,6.46,6.42,5.61,5.28,6.18,6.08,6.69
4601,35004601,10316,CENTRO SUL,JULIA COLLACO FRANCA PROFESSORA                             ,SAO PAULO,AI,3.99,4.89,4.92,5.24,5.84,6.38,5.53
6488,35006488,10403,GUARULHOS NORTE,ESTEVAM DIAS TAVARES PROFESSOR                              ,GUARULHOS,AI,6.19,5.55,5.34,6.15,6.14,6.67,6.2
7572,35007572,10602,MAUA,IRACEMA DE BARROS BERTOLASO PROFESSORA                      ,MAUA,AI,5.91,6.62,6.82,7.15,7.41,6.89,7.01
4315,35004315,10316,CENTRO SUL,JULIO DE MESQUITA FILHO                                     ,SAO PAULO,AI,4.25,3.99,3.5,3.69,4.56,4.28,4.2
4972,35004972,10317,SUL 1,NIPO BRASILEIRA                                             ,SAO PAULO,AI,3.95,4.25,4.66,5.3,5.25,5.46,5.4
3955,35003955,10312,CENTRO OESTE,KEIZO ISHIHARA                                              ,SAO PAULO,AI,3.81,5.01,4.61,4.97,5.46,5.75,5.2
2045,35002045,10205,LESTE 5,ALVINO BITTENCOURT PROFESSOR                                ,SAO PAULO,AI,4.15,4.84,5.29,5.3,5.83,6.09,5.56
3273,35003273,10208,LESTE 4,SAO JOAO EVANGELISTA                                        ,SAO PAULO,AI,3.45,3.73,4.84,3.5,5.31,5.93,5.56
3943,35003943,10312,CENTRO OESTE,JACYRA MOYA MARTINS CARVALHO PROFESSORA                     ,SAO PAULO,AI,3.84,4.15,3.44,4.76,5.33,5.1,4.63
20333,35020333,20413,SAO JOAO DA BOA VISTA,CAMILO LELLIS PROFESSOR                                     ,ESPIRITO SANTO DO PINHAL,AI,4.79,3.95,4.63,4.1,4.48,5.47,5.63
7146,35007146,10502,SUZANO,TOKUZO TERAZAKI                                             ,SUZANO,AI,4.36,4.14,3.36,4.14,5.18,5.01,5.09
11496,35011496,20102,SANTOS,NOSSA SENHORA DOS NAVEGANTES                                ,GUARUJA,AI,2.55,1.8,2.12,2.51,3.3,2.93,2.19
4765,35004765,10312,CENTRO OESTE,BARROSO ALMIRANTE                                           ,SAO PAULO,AI,4.59,4.85,4.05,4.47,4.89,5.02,4.93
18107,35018107,20417,CAMPINAS LESTE,FRANCISCO BARRETO LEME                                      ,CAMPINAS,AI,4.67,4.32,4.39,4.2,4.83,5.03,6.75
5447,35005447,10318,SUL 3,MARIA AMELIA BRAZ PROFA                                     ,SAO PAULO,AI,3.85,2.73,4.69,4.17,5.06,5.5,5.56
6610,35006610,10501,MOGI DAS CRUZES,SENTARO TAKAOKA DOUTOR                                      ,MOGI DAS CRUZES,AI,6.43,4.93,4.07,3.98,5.69,5.09,5.79
3207,35003207,10207,LESTE 1,MARIA CECILIA DA SILVA GROHMANN PROFESSORA                  ,SAO PAULO,AI,3,3.42,2.93,4.46,4.09,4.18,4.62
4728,35004728,10317,SUL 1,JOAO MARIA PIRES DE AGUIAR PROFESSOR                        ,SAO PAULO,AI,2.9,3.3,3.55,3.34,3.53,4.97,5.15
11630,35011630,20102,SANTOS,LINCOLN FELICIANO                                           ,CUBATAO,AI,4.27,5.02,4.47,4.74,5.54,5.5,6.6
7602,35007602,10602,MAUA,DELFINO RIBEIRO GUIMARAES                                   ,MAUA,AI,2.71,4.32,4.76,2.89,4.6,4.75,4.54
7468,35007468,10601,DIADEMA,OSVALDO GIACOIA DOUTOR                                      ,DIADEMA,AI,4.25,5.52,5.66,5.65,6.53,6.47,6.72
4509,35004509,10316,CENTRO SUL,MARIA ODILA GUIMARAES BUENO PROFESSORA                      ,SAO PAULO,AI,4.35,6.1,4.47,5.05,5.68,6.04,6.45
8163,35008163,10603,SANTO ANDRE,ENNIO MARIO BASSALHO DE ANDRADE PROFESSOR                   ,SANTO ANDRE,AI,4.82,4.8,4.62,5.09,6.21,5.86,6.1
7900,35007900,10602,MAUA,NAYME CARDIM PROFESSORA                                     ,RIBEIRAO PIRES,AI,7,5.23,5.48,5.44,4.77,7.69,7.1
7785,35007785,10602,MAUA,EZILDA NASCIMENTO FRANCO PROFESSORA                         ,MAUA,AI,3.45,3.25,4.17,4.1,5.31,6.71,5.04
6014,35006014,10403,GUARULHOS NORTE,FRANCISCA DE ASSIS FERREIRA NOVAK                           ,GUARULHOS,AI,4.62,4.9,5.67,5.73,5.01,4.9,5.28
7079,35007079,10503,ITAQUAQUECETUBA,ZILDA BRACONI AMADOR PROFESSORA                             ,ITAQUAQUECETUBA,AI,3.49,3,,,,,
4960,35004960,10317,SUL 1,EUGENIO ZERBINI PROFESSOR                                   ,SAO PAULO,AI,4.22,3.87,4.4,5.81,5.21,6,5.28
5046,35005046,10317,SUL 1,JOSE NASCIMENTO PROFESSOR                                   ,SAO PAULO,AI,3.51,4.11,3.02,3.75,4.02,4.07,4.4
2720,35002720,10207,LESTE 1,ANNITA GUASTINI EIRAS PROFESSORA                            ,SAO PAULO,AI,4.38,4.47,5.01,5.76,6.38,6.78,6.49
4959,35004959,10317,SUL 1,LUIZA MARCELINA BRANCA CHAIB                                ,SAO PAULO,AI,3.57,3.63,3.97,3.56,4.33,4.78,4.08
6233,35006233,10402,GUARULHOS SUL,JOAO CRISPINIANO SOARES                                     ,GUARULHOS,AI,5.15,5.04,4.67,5.2,4.82,5.45,6.18
7730,35007730,10602,MAUA,ADELAIDE ESCOBAR BUENO PROFESSORA                           ,MAUA,AI,5.42,5.46,5.09,5.92,6.9,6.33,6.54
4649,35004649,10316,CENTRO SUL,CALIXTO DE SOUZA ARANHA PROFESSOR                           ,SAO PAULO,AI,3.94,3.87,4.41,4.65,5.42,5.69,5.41
18119,35018119,20417,CAMPINAS LESTE,CECILIA PEREIRA PROFESSORA                                  ,CAMPINAS,AI,0.99,2.08,2.96,3.85,4.35,3.89,6.14
8047,35008047,10603,SANTO ANDRE,PAULO SINNA PROFESSOR                                       ,SANTO ANDRE,AI,3.33,4.14,4.55,5.1,4.82,5.54,5.21
11502,35011502,20102,SANTOS,THEREZA SILVEIRA DE ALMEIDA PROFESSORA                      ,GUARUJA,AI,,,,,,,
5708,35005708,10401,CAIEIRAS,DOMINGOS CAMBIAGHI PROF                                     ,FRANCO DA ROCHA,AI,4.39,4.89,4.72,5.56,5.4,5.51,
4112,35004112,10312,CENTRO OESTE,LUIS ELIAS ATTIE                                            ,SAO PAULO,AI,3.6,3.59,3.41,4.75,5.08,5.69,6.27
4561,35004561,10316,CENTRO SUL,VALENTIM GENTIL                                             ,SAO PAULO,AI,4.79,4.7,5.02,7.6,7.31,6.78,6.2
5927,35005927,10402,GUARULHOS SUL,EMILIA ANNA ANTONIO PROFESSORA                              ,GUARULHOS,AI,4.09,3.77,,,5.13,,
7857,35007857,10602,MAUA,GIUSEPPE PISONI PADRE                                       ,RIO GRANDE DA SERRA,AI,4.08,4.27,3.32,4.45,4.86,5.32,4.85
4303,35004303,10316,CENTRO SUL,ADELINA ISSA ASHCAR                                         ,SAO PAULO,AI,5.42,4.75,5.46,5.53,5.54,5.88,6.78
1776,35001776,10205,LESTE 5,SECUNDINO DOMINGUES FILHO DOUTOR                            ,SAO PAULO,AI,2.44,4,4.81,4.26,5.53,5.3,4.91
2070,35002070,10205,LESTE 5,BENEDITO ESTEVAM DOS SANTOS DOUTOR                          ,SAO PAULO,AI,5.38,5.77,6.4,5.26,6.02,6.4,6.6
6944,35006944,10502,SUZANO,MANUEL DOS SANTOS PAIVA                                     ,SUZANO,AI,4.05,4.5,5.07,5.11,5.27,4.99,5.3
3736,35003736,10312,CENTRO OESTE,LUDOVINA CREDIDIO PEIXOTO                                   ,SAO PAULO,AI,4.58,4.27,3.85,4.13,4.67,5.85,5.77
10145,35010145,10706,TABOAO DA SERRA,IRIA KUNZ IRMA                                              ,EMBU,AI,3.43,2.76,3.64,5.01,4.67,4.86,4.31
5423,35005423,10318,SUL 3,CLARINA AMARAL GURGEL PROFA                                 ,SAO PAULO,AI,4.56,4.13,4.28,4.25,5.16,4.97,4.91
6245,35006245,10402,GUARULHOS SUL,JAIR MIRANDA DOUTOR                                         ,GUARULHOS,AI,5.22,5.19,6.57,5.09,5.11,5.34,5.89
5794,35005794,10402,GUARULHOS SUL,CAPISTRANO DE ABREU                                         ,GUARULHOS,AI,5.37,5.82,4.89,5.41,4.89,5.85,5.83
11459,35011459,20102,SANTOS,RENE RODRIGUES DE MORAES PROFESSOR                          ,GUARUJA,AI,4.19,,,,,,
14801,35014801,20303,BOTUCATU,ANSELMO BERTONCINI                                          ,BOFETE,AI,2.99,2.48,,,,,
4327,35004327,10316,CENTRO SUL,ITAUNA VISCONDE DE                                          ,SAO PAULO,AI,4.02,4.2,2.99,4.99,5.21,5.69,4.96
6890,35006890,10501,MOGI DAS CRUZES,ANTONIO OLEGARIO DOS SANTOS CARDOSO                         ,MOGI DAS CRUZES,AI,3.58,4.04,4.85,,,,
2896,35002896,10207,LESTE 1,GALILEO EMENDABILI ESCULTOR                                 ,SAO PAULO,AI,4.61,4.23,4.27,5.68,5.36,5.54,6.61
22159,35022159,20501,ARARAQUARA,ANTONIO LOURENCO CORREA                                     ,ARARAQUARA,AI,6.26,6.45,6.01,6.06,6.31,6.64,6.24
8552,35008552,10603,SANTO ANDRE,ALBERTO FRANCIA GOMES MARTINS DOUTOR                        ,SANTO ANDRE,AI,5.43,6.12,5.53,6.08,7.32,5.76,6.88
4844,35004844,10316,CENTRO SUL,ARTUR SABOIA                                                ,SAO PAULO,AI,4.71,4.84,5.32,4.99,6.72,7.27,6.54
5903,35005903,10403,GUARULHOS NORTE,MARIA HELENA FARIA LIMA E CUNHA                             ,GUARULHOS,AI,,,,,,,
6282,35006282,10402,GUARULHOS SUL,BRUNO RICCO PADRE                                           ,GUARULHOS,AI,4.58,,,,,,
7328,35007328,10503,ITAQUAQUECETUBA,BATUIRA                                                     ,POA,AI,4.76,2.91,2.42,,,,
8230,35008230,10603,SANTO ANDRE,ANTONIO DE CAMPOS GONCALVES PROFESSOR                       ,SANTO ANDRE,AI,4.79,4.51,4.74,6.45,6.1,5.86,6.17
7006,35007006,10503,ITAQUAQUECETUBA,BERTHA CORREA E CASTRO DA ROCHA                             ,POA,AI,3.94,3.12,,,,,
5319,35005319,10318,SUL 3,ALEXANDRE MARCONDES FILHO SENADOR                           ,SAO PAULO,AI,3.31,5.1,4.49,6.17,6.52,5.34,5.36
5241,35005241,10314,SUL 2,PAULO OCTAVIO DE AZEVEDO PROFESSOR                          ,SAO PAULO,AI,3.63,3.74,4.47,3.61,4.33,4.51,4.84
4364,35004364,10316,CENTRO SUL,ASTROGILDO SILVA PROFESSOR                                  ,SAO PAULO,AI,3.46,3.43,3.92,5.24,5.4,5.31,6.01
4200,35004200,10312,CENTRO OESTE,ADOLFINO DE ARRUDA CASTANHO PROFESSOR                       ,SAO PAULO,AI,3.34,3.74,4.74,4.21,5.32,5.22,4.82
4085,35004085,10312,CENTRO OESTE,CLORINDA DANTI PROFESSORA                                   ,SAO PAULO,AI,2.87,2.84,2.94,3.55,3.71,4.43,3.87
39251,35039251,10211,LESTE 3,CARLOS HENRIQUE LIBERALLI PROFESSOR                         ,SAO PAULO,AI,2.51,2.6,5,3.5,4.53,4.02,3.87
7473,35007473,10601,DIADEMA,RAUL SADDI                                                  ,DIADEMA,AI,3.22,2.85,3.58,2.96,7.04,6.32,5.63
14473,35014473,20313,ITARARE,ANTONIO TONON                                               ,CORONEL MACEDO,AI,3.66,6.75,,,,,
7420,35007420,10601,DIADEMA,SERGIO BUARQUE DE HOLANDA                                   ,DIADEMA,AI,4.83,5.45,5.38,5.69,6.41,6.62,7.5
22962,35022962,20507,RIBEIRAO PRETO,JOAQUIM ALVES FERREIRA MONSENHOR                            ,BATATAIS,AI,6.4,6.64,6.79,5.94,6.42,6.92,6.95
5460,35005460,10318,SUL 3,JERONYMO MONTEIRO                                           ,SAO PAULO,AI,3.58,5.32,5.43,4.36,4.45,5.11,4.26
6634,35006634,10501,MOGI DAS CRUZES,RODOLPHO MEHLMANN PROFESSOR                                 ,MOGI DAS CRUZES,AI,5.14,,,,,,
4029,35004029,10312,CENTRO OESTE,FLAVIA VIZIBELI PIRRO PROFESSORA                            ,SAO PAULO,AI,3.19,2.43,2.53,3.24,4.2,3.4,4.52
4947,35004947,10317,SUL 1,NEYDE APPARECIDA SOLLITTO PROFESSORA                        ,SAO PAULO,AI,,,2.53,3.57,,3.39,3.73
13389,35013389,20204,PINDAMONHANGABA,EURIPEDES BRAGA PROFESSOR                                   ,PINDAMONHANGABA,AI,5.1,3.91,,,,,
8138,35008138,10603,SANTO ANDRE,LUIZ MARTINS                                                ,SANTO ANDRE,AI,5.5,7.51,7.79,7.17,7.56,6.51,6.5
7936,35007936,10602,MAUA,CASSIANO RICARDO                                            ,RIO GRANDE DA SERRA,AI,2.61,2.62,2.55,2.88,4.15,5.71,4.61
5964,35005964,10403,GUARULHOS NORTE,DULCE BREVES NEVES PROFESSORA                               ,GUARULHOS,AI,3.36,3.72,,3.85,4.72,5.57,4.67
9945,35009945,10702,ITAPECERICA DA SERRA,CARLOS ALBERTO PEREIRA                                      ,ITAPECERICA DA SERRA,AI,4.86,3.83,3.62,3.46,,,
13365,35013365,20204,PINDAMONHANGABA,RYOITI YASSUDA                                              ,PINDAMONHANGABA,AI,5.94,,,,,,
20758,35020758,20410,PIRACICABA,MIRANDOLINA DE ALMEIDA CANTO PROFESSORA                     ,PIRACICABA,AI,5.41,5.88,5.56,4.97,5.49,6.15,5.28
18703,35018703,20417,CAMPINAS LESTE,ANDRE FORT PROFESSOR                                        ,CAMPINAS,AI,4.16,4.83,5.02,5.96,5.04,5.98,5.81
7778,35007778,10602,MAUA,ARISTIDES AUGUSTO FERNANDES DOUTOR                          ,MAUA,AI,5.54,6.42,6.77,6.98,8.16,7.18,7.64
5150,35005150,10317,SUL 1,MANUEL BORBA GATO                                           ,SAO PAULO,AI,4.57,4.62,4.7,5.05,5.13,6.07,5.78
5236,35005236,10314,SUL 2,MARIA PECCIOLI GIANNASI PROFESSORA                          ,SAO PAULO,AI,2.72,3.19,3.13,3.92,,3.97,4.06
3517,35003517,10312,CENTRO OESTE,MARINA CERQUEIRA CESAR PROFESSORA                           ,SAO PAULO,AI,4.7,5.62,4.48,6.03,5.6,5.55,6.1
5800,35005800,10403,GUARULHOS NORTE,JOAQUIM GARCIA SALVADOR PROFESSOR                           ,GUARULHOS,AI,4.1,3.59,3.98,3.59,4.61,4.54,4.17
6841,35006841,10501,MOGI DAS CRUZES,BENEDITO DE SOUZA LIMA                                      ,MOGI DAS CRUZES,AI,4.13,3.68,3.65,2.65,,,
8412,35008412,10603,SANTO ANDRE,LOUIS JOSEPH LEBRET PADRE                                   ,SANTO ANDRE,AI,3.82,3.56,3.43,5.78,7.55,6.2,5.38
5472,35005472,10314,SUL 2,SINHA PANTOJA                                               ,SAO PAULO,AI,3.77,3.57,6.08,5.17,,4.05,5.46
21885,35021885,20501,ARARAQUARA,ANTONIA EUGENIA MARTINS PROFA                               ,ARARAQUARA,AI,3.51,4.26,3.92,4.66,3.78,5.67,5.1
8321,35008321,10603,SANTO ANDRE,JOSE BRANCAGLIONE PROFESSOR                                 ,SANTO ANDRE,AI,3.49,3.46,2.4,2.92,3.35,3.73,3.7
18399,35018399,20417,CAMPINAS LESTE,JOAQUIM FERREIRA LIMA PROFESSOR                             ,CAMPINAS,AI,3.54,3.56,5.17,3.73,4.68,5.12,5.53
8370,35008370,10603,SANTO ANDRE,JOAQUIM DE CARVALHO TERRA PROFESSOR                         ,SANTO ANDRE,AI,5.12,4.86,5.08,5.82,6.82,6.33,6.18
5125,35005125,10317,SUL 1,PAULO EIRO                                                  ,SAO PAULO,AI,4.48,5.17,5.52,4.12,6.03,5.32,5.57
5459,35005459,10318,SUL 3,HERBERT BALDUS                                              ,SAO PAULO,AI,,,,,,,
7812,35007812,10602,MAUA,CLODOALDO PORTUGAL CARIBE                                   ,MAUA,AI,6.37,6.15,5.66,6.13,6.21,6.24,6.1
8485,35008485,10603,SANTO ANDRE,JOAO XXIII PAPA                                             ,SANTO ANDRE,AI,6.24,6.48,7.88,7.4,7.03,7.01,6.56
6221,35006221,10402,GUARULHOS SUL,JOAO ALVARES DE SIQUEIRA BUENO                              ,GUARULHOS,AI,4.01,2.87,,,,,
2410,35002410,10207,LESTE 1,THEODOMIRO EMERIQUE PROFESSOR                               ,SAO PAULO,AI,4.78,4.94,5.13,4.7,6.11,5.68,5.58
5174,35005174,10317,SUL 1,LUIS ARROBAS MARTINS DOUTOR                                 ,SAO PAULO,AI,6.7,6.34,7.56,5.91,6.61,6.64,6.08
10169,35010169,10706,TABOAO DA SERRA,LAURITA ORTEGA MARI                                         ,TABOAO DA SERRA,AI,2.72,,,,,,
5484,35005484,10314,SUL 2,JOAO BATISTA DE CARVALHO MONSENHOR                          ,SAO PAULO,AI,4.33,3.31,,3.23,4.53,4.93,4.95
11666,35011666,20102,SANTOS,EDUARDO GOMES MARECHAL DO AR                                ,GUARUJA,AI,3.16,3.44,3.69,4,5.09,4.81,4.93
6300,35006300,10403,GUARULHOS NORTE,ARTHUR MARRET PROFESSOR                                     ,GUARULHOS,AI,3.86,3.4,,,4.55,4.98,5.2
8631,35008631,10603,SANTO ANDRE,NELSON CARDIM DE BRITO PROFESSOR                            ,SANTO ANDRE,AI,5.96,7,6.37,6.61,6.01,5.99,4.88
5952,35005952,10402,GUARULHOS SUL,CORYNTHO BALDOINO COSTA JUNIOR PROFESSOR                    ,GUARULHOS,AI,5.82,4.55,,4.09,3.74,,
20023,35020023,20411,PIRASSUNUNGA,JOSE OMETTO                                                 ,ARARAS,AI,6.4,6.79,6.35,6.97,5.82,6.29,6.21
